57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,36,36,36,51,52,19,19,19,17,17
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,34,35,35,35,34,35,35,35,35,35,35,35,34,35,35,34,68,69,19,19,17,17,17
57,57,57,6,7,7,7,7,7,7,8,57,57,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,35,3,4,4,4,4,4,4,4,4,4,4,4,4,5,35,19,19,19,17,17,17,17
57,57,57,23,58,58,58,58,58,58,40,7,7,42,58,58,58,58,58,58,58,58,58,58,58,58,58,58,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,34,20,21,21,21,21,21,21,21,21,21,21,21,21,22,35,17,17,17,17,17,17,17
57,57,57,23,0,0,0,0,0,0,58,74,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,35,37,21,21,0,0,0,0,0,0,0,0,0,21,22,35,17,17,17,17,17,17,17
57,57,57,23,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,21,38,38,38,38,21,0,0,0,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,34,35,20,21,0,0,0,0,0,0,0,21,21,21,22,34,17,17,17,17,17,17,17
57,57,57,23,38,38,38,38,38,21,0,0,0,2,2,21,38,38,38,39,17,17,17,17,20,0,0,0,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,35,20,21,0,0,0,0,0,0,21,21,38,38,39,35,17,17,17,17,17,17,17
57,57,57,23,17,17,17,18,17,20,0,0,0,21,0,22,17,17,17,17,17,34,17,18,20,0,0,0,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,17,17,17,17,17,17,35,20,21,21,21,21,21,21,21,21,22,35,35,35,35,17,17,17,17,17,17,17
57,57,57,23,18,17,17,17,17,20,0,0,0,0,0,22,17,35,17,17,17,18,17,18,20,0,0,0,25,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,17,17,17,17,17,17,35,37,38,38,38,38,38,38,38,38,39,35,17,17,17,17,17,17,17,17,17,17
57,57,57,23,17,17,17,17,17,20,2,2,0,0,0,22,17,17,17,17,18,17,17,6,41,41,41,41,42,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,17,17,17,17,17,34,35,35,35,34,35,35,35,35,35,35,34,17,17,17,17,17,17,17,17,17,17
57,57,57,40,7,7,7,7,7,7,8,0,0,0,0,22,17,17,51,52,17,17,51,23,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,23,0,0,0,0,22,17,17,68,69,17,17,68,23,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,23,0,0,0,0,22,17,18,17,17,18,17,17,23,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,40,41,41,41,41,41,41,41,41,41,41,41,41,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
